"pid","trial","rule","rule_nr","rule_re","condition","trial_order","test","shape_var","colour_var","report_test"
"27","2","There is exactly one red rock.","1","Colour","2","3","8","1","1","a pink traingle worked so I now want to see if a pink oblong works"
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","1","1","1","NULL"
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","2","2","1","Trying to determine the role of shape and color affects, starting with shapes of like coloration, but different shapes and numbers."
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","3","1","1","okay, maybe I was overly specific with my criteria. Let's see if arranging the same way but with a different color produces radiation."
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","4","1","1","Is it possible that three triangles of any color produce radiation?"
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","5","1","1","Let's see if we observe any radiation with just two triangles of the same color."
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","6","1","1","Maybe singles produce radiation, too?"
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","7","1","1","testing 3 of a new shape, but and color combination and quantity of rocks."
"28","25","There are exactly three triangle-shaped rocks.","17","Shape","1","1","8","1","1","Let's see if the squares of a new color work in threes"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","1","1","1","NULL"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","2","1","1","Like quantity and color, different shape?"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","3","1","1","Maybe single squares, different color"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","4","1","1","Checking to see if single squares of all colors produce radiation"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","5","2","1","let's see if other shapes of the same color produce radiation"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","6","2","1","Duplicating last experiment with other color option"
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","7","1","2","Let's see if two samples that produce radiation still do when combined."
"28","5","There is exactly one square-shaped rock.","6","Shape","1","2","8","1","1","Let's see if any of the single bars produce radiation"
"28","10","There are exactly two red rocks.","7","Colour","1","3","1","1","1","NULL"
"28","10","There are exactly two red rocks.","7","Colour","1","3","2","1","1","Let's start by seeing if a single triangle creates radiation."
"28","10","There are exactly two red rocks.","7","Colour","1","3","3","1","1","Duplicate original conditions, but change color"
"28","10","There are exactly two red rocks.","7","Colour","1","3","4","1","1","Seeing if triangles in any quantity produce radiation in teal"
"28","10","There are exactly two red rocks.","7","Colour","1","3","5","1","1","Let's duplicate the control, but with squares"
"28","10","There are exactly two red rocks.","7","Colour","1","3","6","1","1","Okay, maybe all reds in quantity two produce?"
"28","10","There are exactly two red rocks.","7","Colour","1","3","7","1","1","Testing singles of a different shape"
"28","10","There are exactly two red rocks.","7","Colour","1","3","8","1","1","Okay, adjusting the quantity "
"29","12","There are exactly two green rocks.","8","Colour","3","1","1","1","1","NULL"
"29","12","There are exactly two green rocks.","8","Colour","3","1","2","3","1","i wanted to see if the colour of the rocks was a factor so i decided to test one of each rock in the green colour."
"29","12","There are exactly two green rocks.","8","Colour","3","1","3","1","1","i wondered if the squares would cause radiation so i decided to test 2 of the red squares together."
"29","12","There are exactly two green rocks.","8","Colour","3","1","4","1","1","the original test showed that 2 green sticks did cause radiation so i decided to test if the same would occur with 2 blue sticks."
"29","12","There are exactly two green rocks.","8","Colour","3","1","5","2","2","as in the original experiement, 2 green sticks produced radiation so i wondered if 1 green stick added to a different shape would cause radiation. i decided to test 1 green stick and a red square."
"29","12","There are exactly two green rocks.","8","Colour","3","1","6","1","1","i an now wondering if 2 green rocks of any shape would cause radiation, seeing as 2 green sticks worked in the the first test. "
"29","12","There are exactly two green rocks.","8","Colour","3","1","7","1","1","2 green sticks together have proven to cause radiation, as have 2 green triangles so, by adding 2 green squares, i am now testing my hypothesis that the correct combination is 2 green rocks of the same shape added together will cause radiation."
"29","12","There are exactly two green rocks.","8","Colour","3","1","8","1","1","as i have worked out, 2 green rocks of the same shape added together will cause radiation. i am now attempting to find out if it will work with 3 green rocks of the same shape."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","1","1","1","NULL"
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","2","1","1","i am testing to see if the same pattern applies that worked in planet D,i.e that all rocks need to be green and that you can only combine rocks of the same shape."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","3","2","2","as my first theory seemed to be incorrect i am now wondering if 2 green sticks and a different shape would work."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","4","1","2","i am now testing to see if the combination is 3 sticks regardless of colour."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","5","1","3","i am now testing again to see if the pattern is 3 sticks in any colour combination."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","6","1","2","i have found that 3 sticks in a random colour combination appears to work, now i am testing to see if the rule applies to 2 sticks in a random colour combination."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","7","1","2","i am expecting this test to work as it fits the rule of 3 sticks in a random colour combination."
"29","21","There are exactly three stick-shaped rocks.","16","Shape","3","2","8","1","3","i think i am sure of the rule for this planet, this test is just to confirm y theory, i do not expect it to work."
"29","3","There is exactly one stick-shaped rock.","4","Shape","3","3","1","1","1","NULL"
"29","3","There is exactly one stick-shaped rock.","4","Shape","3","3","2","2","2","i know that 1 green stick on its own will work, i am now testing to see if a stick with a different shape in a different colour will work."
"29","3","There is exactly one stick-shaped rock.","4","Shape","3","3","3","1","1","as 1 green stick alone works, i am wondering if 1 stick of a different colour will work on its own also."
"29","3","There is exactly one stick-shaped rock.","4","Shape","3","3","4","1","1","so far i have discovered that 1 green stick works, as does 1 red stick, so i am now testing to see if 1 blue stick works on its own. i am expecting it to work."
